,Date,Open,High,Low,Close,Adj Close,Volume,label
0,2021-07-26,1300.0,1310.0,1275.0,1280.0,960.2699584960938,55386900,
1,2021-07-27,1290.0,1305.0,1260.0,1275.0,956.5188598632812,31381500,
2,2021-07-28,1280.0,1285.0,1255.0,1270.0,952.7678833007812,46422700,
3,2021-07-29,1285.0,1345.0,1275.0,1325.0,994.0294799804688,103637900,
4,2021-07-30,1325.0,1365.0,1295.0,1335.0,1001.5315551757812,116435600,
5,2021-08-02,1345.0,1390.0,1340.0,1370.0,1027.7890625,86145100,0.0
6,2021-08-03,1370.0,1370.0,1345.0,1350.0,1012.7847290039062,61492100,2.0
7,2021-08-04,1350.0,1365.0,1345.0,1360.0,1020.2868041992188,30115900,2.0
8,2021-08-05,1360.0,1370.0,1300.0,1300.0,975.2743530273438,99527400,2.0
9,2021-08-06,1310.0,1325.0,1285.0,1290.0,967.7721557617188,41862500,1.0
10,2021-08-09,1305.0,1340.0,1290.0,1300.0,975.2743530273438,56861800,2.0
11,2021-08-10,1320.0,1350.0,1300.0,1340.0,1005.2826538085938,82237200,2.0
12,2021-08-12,1350.0,1415.0,1345.0,1410.0,1057.7974853515625,185580600,0.0
13,2021-08-13,1420.0,1430.0,1370.0,1385.0,1039.0421142578125,71600800,2.0
14,2021-08-16,1385.0,1400.0,1355.0,1365.0,1024.0379638671875,47327100,2.0
15,2021-08-18,1360.0,1375.0,1325.0,1340.0,1005.2826538085938,68965200,2.0
16,2021-08-19,1340.0,1355.0,1295.0,1295.0,971.5231323242188,61887100,2.0
17,2021-08-20,1290.0,1305.0,1260.0,1265.0,949.0167846679688,88174800,2.0
18,2021-08-23,1265.0,1320.0,1265.0,1315.0,986.5272827148438,61341500,2.0
19,2021-08-24,1340.0,1340.0,1250.0,1260.0,945.2656860351562,127792400,2.0
20,2021-08-25,1270.0,1280.0,1255.0,1255.0,941.5148315429688,65065500,2.0
21,2021-08-26,1270.0,1290.0,1250.0,1280.0,960.2699584960938,62480500,2.0
22,2021-08-27,1280.0,1280.0,1245.0,1245.0,934.0126953125,70195900,1.0
23,2021-08-30,1260.0,1300.0,1260.0,1300.0,975.2743530273438,79496000,2.0
24,2021-08-31,1310.0,1310.0,1260.0,1260.0,945.2656860351562,82451800,2.0
25,2021-09-01,1280.0,1320.0,1275.0,1320.0,990.2785034179688,133083800,2.0
26,2021-09-02,1325.0,1345.0,1300.0,1320.0,990.2785034179688,82690300,2.0
27,2021-09-03,1335.0,1360.0,1325.0,1355.0,1016.5358276367188,107931100,2.0
28,2021-09-06,1365.0,1380.0,1350.0,1365.0,1024.0379638671875,61146600,0.0
29,2021-09-07,1365.0,1370.0,1340.0,1345.0,1009.0336303710938,31543200,2.0
30,2021-09-08,1345.0,1360.0,1325.0,1330.0,997.7804565429688,68516800,2.0
31,2021-09-09,1340.0,1370.0,1330.0,1365.0,1024.0379638671875,83497400,2.0
32,2021-09-10,1370.0,1375.0,1345.0,1350.0,1012.7847290039062,61919000,2.0
33,2021-09-13,1350.0,1350.0,1330.0,1340.0,1005.2826538085938,26391100,2.0
34,2021-09-14,1350.0,1395.0,1345.0,1385.0,1039.0421142578125,98476700,2.0
35,2021-09-15,1375.0,1410.0,1365.0,1390.0,1042.793212890625,136898100,2.0
36,2021-09-16,1395.0,1410.0,1375.0,1390.0,1042.793212890625,50599200,2.0
37,2021-09-17,1370.0,1370.0,1315.0,1335.0,1001.5315551757812,101975300,2.0
38,2021-09-20,1330.0,1345.0,1315.0,1320.0,990.2785034179688,50111200,1.0
39,2021-09-21,1320.0,1360.0,1305.0,1345.0,1009.0336303710938,64966900,2.0
40,2021-09-22,1355.0,1410.0,1345.0,1400.0,1050.2952880859375,133762600,2.0
41,2021-09-23,1410.0,1445.0,1390.0,1415.0,1061.5484619140625,146626700,2.0
42,2021-09-24,1430.0,1515.0,1425.0,1500.0,1125.3162841796875,303647800,2.0
43,2021-09-27,1515.0,1560.0,1505.0,1510.0,1132.818359375,158865800,2.0
44,2021-09-28,1600.0,1785.0,1600.0,1740.0,1305.366943359375,503914800,2.0
45,2021-09-29,1740.0,1795.0,1705.0,1720.0,1290.3626708984375,246864600,2.0
46,2021-09-30,1730.0,1805.0,1730.0,1760.0,1320.371337890625,267379500,2.0
47,2021-10-01,1775.0,1830.0,1740.0,1780.0,1335.37548828125,176722300,2.0
48,2021-10-04,1830.0,1900.0,1830.0,1860.0,1395.3922119140625,235058800,2.0
49,2021-10-05,1920.0,1980.0,1800.0,1830.0,1372.8858642578125,347837200,2.0
50,2021-10-06,1925.0,1945.0,1850.0,1865.0,1399.143310546875,274437500,2.0
51,2021-10-07,1785.0,1785.0,1735.0,1735.0,1301.615966796875,423593500,1.0
52,2021-10-08,1730.0,1815.0,1720.0,1815.0,1361.6328125,247024500,2.0
53,2021-10-11,1820.0,1920.0,1815.0,1915.0,1436.6539306640625,343765900,0.0
54,2021-10-12,1925.0,1940.0,1860.0,1885.0,1414.1475830078125,263636400,2.0
55,2021-10-13,1885.0,1900.0,1840.0,1860.0,1395.3922119140625,176095000,2.0
56,2021-10-14,1855.0,1885.0,1840.0,1855.0,1391.6412353515625,129722500,2.0
57,2021-10-15,1860.0,1885.0,1835.0,1860.0,1395.3922119140625,153446000,2.0
58,2021-10-18,1845.0,1895.0,1830.0,1875.0,1406.6455078125,124022900,2.0
59,2021-10-19,1850.0,1870.0,1835.0,1855.0,1391.6412353515625,89410600,2.0
