,Date,Open,High,Low,Close,Adj Close,Volume,label
0,2021-07-26,10375.0,10375.0,10125.0,10150.0,9483.943359375,1770200,
1,2021-07-27,10075.0,10200.0,9775.0,9900.0,9250.34765625,6320000,
2,2021-07-28,9900.0,9925.0,9525.0,9550.0,8923.3154296875,4098100,
3,2021-07-29,9550.0,9575.0,9200.0,9200.0,8596.283203125,7200600,
4,2021-07-30,9250.0,9325.0,8800.0,8800.0,8222.5322265625,11340000,
5,2021-08-02,8950.0,9300.0,8825.0,9225.0,8619.6435546875,6946500,2.0
6,2021-08-03,9225.0,9875.0,9200.0,9850.0,9203.62890625,6730300,2.0
7,2021-08-04,9900.0,10225.0,9725.0,10000.0,9343.7861328125,4270700,2.0
8,2021-08-05,10000.0,10025.0,9700.0,9925.0,9273.7080078125,2794900,2.0
9,2021-08-06,9925.0,10400.0,9925.0,10150.0,9483.943359375,5532000,2.0
10,2021-08-09,10200.0,10300.0,10000.0,10075.0,9413.8642578125,3508600,2.0
11,2021-08-10,10200.0,10250.0,9975.0,10150.0,9483.943359375,1509600,2.0
12,2021-08-12,10250.0,10600.0,10100.0,10550.0,9857.6943359375,3629900,2.0
13,2021-08-13,10600.0,10700.0,10400.0,10650.0,9951.1318359375,2290200,2.0
14,2021-08-16,10700.0,10750.0,10450.0,10750.0,10044.5703125,1965000,2.0
15,2021-08-18,10750.0,11250.0,10700.0,11200.0,10465.0400390625,6002200,2.0
16,2021-08-19,11200.0,11200.0,10800.0,11025.0,10301.5244140625,3515300,2.0
17,2021-08-20,10950.0,11150.0,10825.0,11100.0,10371.6025390625,3011000,2.0
18,2021-08-23,11125.0,11450.0,11100.0,11400.0,10651.9169921875,2563900,0.0
19,2021-08-24,11400.0,11450.0,10950.0,11050.0,10324.8828125,2672100,2.0
20,2021-08-25,11100.0,11300.0,11050.0,11250.0,10511.759765625,962000,2.0
21,2021-08-26,11250.0,11250.0,10925.0,10975.0,10254.8046875,1594200,1.0
22,2021-08-27,10975.0,11300.0,10875.0,11100.0,10371.6025390625,2048700,2.0
23,2021-08-30,11225.0,11450.0,11075.0,11400.0,10651.9169921875,2326700,2.0
24,2021-08-31,11400.0,11425.0,11250.0,11250.0,10511.759765625,2897200,2.0
25,2021-09-01,11250.0,11350.0,11100.0,11100.0,10371.6025390625,2071000,2.0
26,2021-09-02,11100.0,11200.0,11000.0,11125.0,10394.9619140625,692100,2.0
27,2021-09-03,11050.0,11275.0,11025.0,11100.0,10371.6025390625,1497500,2.0
28,2021-09-06,11100.0,11200.0,11000.0,11200.0,10465.0400390625,806700,2.0
29,2021-09-07,11225.0,11300.0,10850.0,10950.0,10231.4462890625,2088700,2.0
30,2021-09-08,10900.0,10925.0,10300.0,10350.0,9670.818359375,4605400,1.0
31,2021-09-09,10350.0,10875.0,10300.0,10700.0,9997.8505859375,2748500,2.0
32,2021-09-10,10700.0,10750.0,10525.0,10750.0,10044.5703125,1488200,2.0
33,2021-09-13,10650.0,10750.0,10450.0,10550.0,9857.6943359375,1171000,2.0
34,2021-09-14,10550.0,10750.0,10475.0,10700.0,9997.8505859375,1826200,2.0
35,2021-09-15,10650.0,10800.0,10575.0,10625.0,9927.7724609375,1299400,2.0
36,2021-09-16,10775.0,10775.0,10425.0,10525.0,9834.3349609375,2340900,2.0
37,2021-09-17,10500.0,10500.0,10300.0,10400.0,9717.537109375,2354000,2.0
38,2021-09-20,10400.0,10450.0,10200.0,10300.0,9624.099609375,886400,1.0
39,2021-09-21,10300.0,10700.0,10225.0,10600.0,9904.4140625,2518400,2.0
