,Date,Open,High,Low,Close,Adj Close,Volume,label
0,2021-07-26,2220.0,2270.0,2220.0,2240.0,1343.047119140625,17187000,
1,2021-07-27,2260.0,2270.0,2210.0,2230.0,1337.0513916015625,11666700,
2,2021-07-28,2230.0,2240.0,2180.0,2210.0,1325.059814453125,13950700,
3,2021-07-29,2220.0,2270.0,2190.0,2240.0,1343.047119140625,20433300,
4,2021-07-30,2230.0,2270.0,2200.0,2230.0,1337.0513916015625,19335700,
5,2021-08-02,2250.0,2270.0,2210.0,2240.0,1343.047119140625,13784600,2.0
6,2021-08-03,2240.0,2240.0,2210.0,2220.0,1331.0556640625,9003000,2.0
7,2021-08-04,2250.0,2270.0,2230.0,2260.0,1355.03857421875,15136800,2.0
8,2021-08-05,2270.0,2290.0,2190.0,2190.0,1313.068359375,23635900,1.0
9,2021-08-06,2210.0,2240.0,2200.0,2220.0,1331.0556640625,11295600,2.0
10,2021-08-09,2240.0,2270.0,2200.0,2210.0,1325.059814453125,16669900,2.0
11,2021-08-10,2240.0,2260.0,2210.0,2250.0,1349.0428466796875,15439200,2.0
12,2021-08-12,2270.0,2380.0,2250.0,2370.0,1420.9918212890625,53808100,0.0
13,2021-08-13,2380.0,2390.0,2310.0,2340.0,1403.004638671875,29949200,2.0
14,2021-08-16,2350.0,2370.0,2320.0,2330.0,1397.0087890625,18091800,2.0
15,2021-08-18,2320.0,2320.0,2240.0,2250.0,1349.0428466796875,34384400,2.0
16,2021-08-19,2250.0,2270.0,2130.0,2150.0,1289.08544921875,43424500,2.0
17,2021-08-20,2150.0,2170.0,2100.0,2110.0,1265.1024169921875,39361100,2.0
18,2021-08-23,2120.0,2130.0,2080.0,2100.0,1259.106689453125,53197900,2.0
19,2021-08-24,2120.0,2140.0,2070.0,2080.0,1247.1151123046875,35462400,1.0
20,2021-08-25,2090.0,2110.0,2090.0,2090.0,1253.11083984375,15412100,2.0
21,2021-08-26,2100.0,2120.0,2080.0,2100.0,1259.106689453125,15548200,2.0
22,2021-08-27,2100.0,2110.0,2080.0,2080.0,1247.1151123046875,11491100,2.0
23,2021-08-30,2100.0,2120.0,2090.0,2110.0,1265.1024169921875,17414300,2.0
24,2021-08-31,2110.0,2120.0,2100.0,2110.0,1265.1024169921875,24026300,2.0
25,2021-09-01,2150.0,2210.0,2150.0,2180.0,1307.0726318359375,72378300,2.0
26,2021-09-02,2200.0,2220.0,2170.0,2190.0,1313.068359375,33632700,2.0
27,2021-09-03,2200.0,2290.0,2200.0,2290.0,1373.02587890625,57376600,2.0
28,2021-09-06,2300.0,2340.0,2290.0,2310.0,1385.017333984375,34645400,2.0
29,2021-09-07,2320.0,2330.0,2270.0,2280.0,1367.030029296875,18759700,2.0
30,2021-09-08,2280.0,2310.0,2250.0,2300.0,1379.0216064453125,28186200,2.0
31,2021-09-09,2300.0,2350.0,2280.0,2340.0,1403.004638671875,41081700,2.0
32,2021-09-10,2340.0,2360.0,2310.0,2350.0,1409.000244140625,26774900,2.0
33,2021-09-13,2350.0,2350.0,2310.0,2330.0,1397.0087890625,11547300,2.0
34,2021-09-14,2350.0,2380.0,2340.0,2370.0,1420.9918212890625,31209400,2.0
35,2021-09-15,2360.0,2430.0,2350.0,2410.0,1444.9747314453125,38499200,0.0
36,2021-09-16,2420.0,2460.0,2380.0,2410.0,1444.9747314453125,41284500,2.0
37,2021-09-17,2350.0,2370.0,2300.0,2320.0,1391.0130615234375,51739300,2.0
38,2021-09-20,2320.0,2340.0,2270.0,2290.0,1373.02587890625,17119100,2.0
39,2021-09-21,2290.0,2300.0,2230.0,2280.0,1367.030029296875,25481900,1.0
40,2021-09-22,2290.0,2370.0,2280.0,2350.0,1409.000244140625,26238200,2.0
41,2021-09-23,2390.0,2430.0,2360.0,2420.0,1450.970458984375,36159800,2.0
42,2021-09-24,2450.0,2510.0,2440.0,2450.0,1468.957763671875,60322600,2.0
43,2021-09-27,2460.0,2510.0,2440.0,2460.0,1474.9534912109375,28935900,2.0
44,2021-09-28,2500.0,2640.0,2500.0,2630.0,1576.881103515625,97944900,2.0
45,2021-09-29,2610.0,2680.0,2600.0,2640.0,1582.876953125,70824000,2.0
46,2021-09-30,2640.0,2790.0,2640.0,2760.0,1654.825927734375,81040500,2.0
47,2021-10-01,2760.0,2810.0,2700.0,2720.0,1630.8428955078125,84607400,2.0
48,2021-10-04,2780.0,2930.0,2780.0,2890.0,1732.7706298828125,99049500,0.0
49,2021-10-05,2950.0,3000.0,2800.0,2840.0,1702.7918701171875,121685900,2.0
50,2021-10-06,2920.0,2960.0,2810.0,2840.0,1702.7918701171875,99269600,2.0
51,2021-10-07,2750.0,2770.0,2660.0,2680.0,1606.8599853515625,119597200,1.0
52,2021-10-08,2690.0,2790.0,2690.0,2780.0,1666.8172607421875,62867400,2.0
53,2021-10-11,2810.0,2880.0,2780.0,2840.0,1702.7918701171875,68436800,2.0
54,2021-10-12,2880.0,2890.0,2810.0,2830.0,1696.7960205078125,56681900,2.0
55,2021-10-13,2830.0,2850.0,2790.0,2790.0,1672.8131103515625,29495800,2.0
56,2021-10-14,2800.0,2850.0,2790.0,2820.0,1690.80029296875,36796500,2.0
57,2021-10-15,2820.0,2870.0,2800.0,2830.0,1696.7960205078125,39191200,2.0
58,2021-10-18,2810.0,2880.0,2800.0,2860.0,1714.7833251953125,53083800,0.0
59,2021-10-19,2860.0,2860.0,2810.0,2820.0,1690.80029296875,34372100,2.0
60,2021-10-21,2780.0,2780.0,2670.0,2720.0,1630.8428955078125,83092500,2.0
61,2021-10-22,2560.0,2690.0,2560.0,2670.0,1600.8641357421875,46458000,2.0
62,2021-10-25,2830.0,2850.0,2720.0,2740.0,1642.83447265625,63608600,2.0
63,2021-10-26,2790.0,2830.0,2750.0,2800.0,1678.808837890625,52184000,2.0
64,2021-10-27,2840.0,2840.0,2760.0,2780.0,1666.8172607421875,37901500,2.0
65,2021-10-28,2730.0,2730.0,2610.0,2640.0,1582.876953125,93386600,2.0
66,2021-10-29,2600.0,2690.0,2590.0,2680.0,1606.8599853515625,35804400,2.0
67,2021-11-01,2630.0,2720.0,2580.0,2670.0,1600.8641357421875,51187000,2.0
68,2021-11-02,2650.0,2670.0,2580.0,2600.0,1558.8939208984375,45731500,1.0
69,2021-11-03,2640.0,2650.0,2600.0,2640.0,1582.876953125,19187100,2.0
70,2021-11-04,2690.0,2710.0,2650.0,2680.0,1606.8599853515625,27267200,2.0
71,2021-11-05,2680.0,2680.0,2630.0,2650.0,1588.8726806640625,11416000,2.0
72,2021-11-08,2670.0,2700.0,2670.0,2680.0,1606.8599853515625,17516800,2.0
73,2021-11-09,2720.0,2740.0,2680.0,2680.0,1606.8599853515625,21991400,2.0
74,2021-11-10,2690.0,2690.0,2650.0,2680.0,1606.8599853515625,11782000,2.0
75,2021-11-11,2670.0,2680.0,2640.0,2680.0,1606.8599853515625,9624900,2.0
76,2021-11-12,2680.0,2700.0,2640.0,2660.0,1594.868408203125,13547900,2.0
77,2021-11-15,2660.0,2660.0,2500.0,2510.0,1504.9322509765625,58991100,1.0
78,2021-11-16,2510.0,2550.0,2500.0,2510.0,1504.9322509765625,22806700,2.0
79,2021-11-17,2540.0,2560.0,2520.0,2550.0,1528.915283203125,24562900,2.0
80,2021-11-18,2550.0,2550.0,2510.0,2540.0,1522.9195556640625,10476000,2.0
81,2021-11-19,2550.0,2620.0,2530.0,2620.0,1570.8853759765625,29270100,2.0
82,2021-11-22,2620.0,2630.0,2560.0,2600.0,1558.8939208984375,17143100,2.0
83,2021-11-23,2670.0,2690.0,2620.0,2640.0,1582.876953125,21397900,2.0
84,2021-11-24,2680.0,2690.0,2650.0,2660.0,1594.868408203125,15699500,2.0
85,2021-11-25,2690.0,2710.0,2650.0,2700.0,1618.8514404296875,21725900,2.0
86,2021-11-26,2690.0,2690.0,2580.0,2600.0,1558.8939208984375,23076900,2.0
87,2021-11-29,2520.0,2670.0,2520.0,2660.0,1594.868408203125,26057700,2.0
88,2021-11-30,2610.0,2640.0,2580.0,2600.0,1558.8939208984375,29610300,2.0
89,2021-12-01,2580.0,2650.0,2580.0,2600.0,1558.8939208984375,19843900,2.0
90,2021-12-02,2600.0,2760.0,2590.0,2740.0,1642.83447265625,53396300,2.0
91,2021-12-03,2740.0,2750.0,2690.0,2710.0,1624.84716796875,15291300,2.0
92,2021-12-06,2710.0,2750.0,2690.0,2750.0,1648.8302001953125,22381700,0.0
93,2021-12-07,2770.0,2800.0,2710.0,2750.0,1648.8302001953125,21647800,2.0
94,2021-12-08,2750.0,2760.0,2710.0,2720.0,1630.8428955078125,15037900,2.0
95,2021-12-09,2740.0,2750.0,2710.0,2720.0,1630.8428955078125,15640600,2.0
96,2021-12-10,2720.0,2740.0,2650.0,2740.0,1642.83447265625,30834000,2.0
97,2021-12-13,2750.0,2750.0,2710.0,2710.0,1624.84716796875,19058600,2.0
98,2021-12-14,2710.0,2730.0,2670.0,2730.0,1636.8387451171875,16520100,2.0
99,2021-12-15,2730.0,2770.0,2700.0,2700.0,1618.8514404296875,34563600,2.0
100,2021-12-16,2730.0,2730.0,2660.0,2680.0,1606.8599853515625,23601400,2.0
101,2021-12-17,2700.0,2730.0,2660.0,2730.0,1636.8387451171875,17001300,2.0
102,2021-12-20,2690.0,2700.0,2650.0,2650.0,1588.8726806640625,22005300,1.0
103,2021-12-21,2660.0,2690.0,2650.0,2690.0,1612.855712890625,12443700,2.0
104,2021-12-22,2700.0,2720.0,2690.0,2700.0,1618.8514404296875,18016500,2.0
105,2021-12-23,2710.0,2720.0,2680.0,2700.0,1618.8514404296875,9183800,2.0
106,2021-12-24,2700.0,2740.0,2670.0,2710.0,1624.84716796875,15486400,2.0
107,2021-12-27,2730.0,2730.0,2690.0,2700.0,1618.8514404296875,6821500,2.0
108,2021-12-28,2710.0,2830.0,2700.0,2800.0,1678.808837890625,108072700,0.0
109,2021-12-29,2800.0,2820.0,2750.0,2790.0,1672.8131103515625,28686800,2.0
110,2021-12-30,2750.0,2760.0,2700.0,2710.0,1624.84716796875,24442600,2.0
111,2022-01-03,2660.0,2680.0,2600.0,2670.0,1600.8641357421875,40712700,1.0
112,2022-01-04,2670.0,2720.0,2640.0,2700.0,1618.8514404296875,27350500,2.0
113,2022-01-05,2740.0,2770.0,2710.0,2730.0,1636.8387451171875,34201700,2.0
114,2022-01-06,2710.0,2730.0,2660.0,2700.0,1618.8514404296875,23256700,2.0
115,2022-01-07,2730.0,2790.0,2700.0,2790.0,1672.8131103515625,69207200,2.0
116,2022-01-10,2790.0,2790.0,2740.0,2780.0,1666.8172607421875,14976200,2.0
117,2022-01-11,2850.0,2880.0,2790.0,2830.0,1696.7960205078125,78645300,0.0
118,2022-01-12,2830.0,2850.0,2760.0,2760.0,1654.825927734375,19484700,2.0
119,2022-01-13,2770.0,2830.0,2770.0,2810.0,1684.8045654296875,24127600,2.0
120,2022-01-14,2830.0,2840.0,2790.0,2830.0,1696.7960205078125,28433000,2.0
121,2022-01-17,2850.0,2860.0,2780.0,2810.0,1684.8045654296875,17583800,2.0
122,2022-01-18,2830.0,2830.0,2730.0,2820.0,1690.80029296875,22623300,2.0
123,2022-01-19,2820.0,2830.0,2780.0,2810.0,1684.8045654296875,12803500,2.0
124,2022-01-20,2830.0,2850.0,2800.0,2820.0,1690.80029296875,18520300,2.0
125,2022-01-21,2800.0,2830.0,2790.0,2830.0,1696.7960205078125,10488600,2.0
126,2022-01-24,2830.0,2890.0,2820.0,2870.0,1720.779052734375,41539700,2.0
127,2022-01-25,2870.0,2880.0,2790.0,2810.0,1684.8045654296875,22515400,2.0
128,2022-01-26,2810.0,2870.0,2810.0,2870.0,1720.779052734375,20867000,2.0
129,2022-01-27,2860.0,2920.0,2840.0,2900.0,1738.766357421875,47926500,0.0
130,2022-01-28,2890.0,2910.0,2860.0,2880.0,1726.77490234375,22974900,2.0
131,2022-01-31,2890.0,2890.0,2830.0,2850.0,1708.78759765625,14587800,2.0
132,2022-02-02,2850.0,2860.0,2800.0,2810.0,1684.8045654296875,16747000,2.0
133,2022-02-03,2810.0,2830.0,2750.0,2820.0,1690.80029296875,17408000,2.0
134,2022-02-04,2820.0,2820.0,2790.0,2790.0,1672.8131103515625,10788200,1.0
135,2022-02-07,2800.0,2850.0,2790.0,2820.0,1690.80029296875,15870300,2.0
136,2022-02-08,2850.0,2860.0,2810.0,2840.0,1702.7918701171875,12237700,2.0
137,2022-02-09,2840.0,2900.0,2820.0,2870.0,1720.779052734375,26572100,2.0
138,2022-02-10,2860.0,2890.0,2840.0,2840.0,1702.7918701171875,9756900,2.0
139,2022-02-11,2830.0,2890.0,2820.0,2880.0,1726.77490234375,22618000,2.0
140,2022-02-14,2860.0,2950.0,2850.0,2910.0,1744.7620849609375,44303800,2.0
141,2022-02-15,2910.0,2920.0,2890.0,2910.0,1744.7620849609375,34432700,2.0
142,2022-02-16,2910.0,2920.0,2890.0,2900.0,1738.766357421875,18397500,2.0
143,2022-02-17,2900.0,2920.0,2880.0,2900.0,1738.766357421875,22027700,2.0
144,2022-02-18,2890.0,2940.0,2880.0,2930.0,1756.753662109375,21449300,2.0
145,2022-02-21,2940.0,2980.0,2920.0,2940.0,1762.7493896484375,39800200,2.0
146,2022-02-22,2940.0,2970.0,2910.0,2940.0,1762.7493896484375,21463000,2.0
147,2022-02-23,2990.0,3030.0,2960.0,3010.0,1804.719482421875,70217300,2.0
148,2022-02-24,3020.0,3170.0,2980.0,3170.0,1900.6513671875,131871800,2.0
149,2022-02-25,3200.0,3240.0,3130.0,3140.0,1882.664306640625,73101000,2.0
150,2022-03-01,3170.0,3280.0,3170.0,3190.0,1912.6429443359375,61140500,2.0
151,2022-03-02,3260.0,3290.0,3220.0,3250.0,1948.617431640625,48840200,2.0
152,2022-03-04,3300.0,3550.0,3300.0,3540.0,2122.494140625,99834700,2.0
153,2022-03-07,3600.0,3760.0,3560.0,3620.0,2170.4599609375,112276900,0.0
154,2022-03-08,3620.0,3620.0,3450.0,3480.0,2086.51953125,74669100,2.0
155,2022-03-09,3480.0,3580.0,3450.0,3540.0,2122.494140625,44823300,2.0
156,2022-03-10,3470.0,3540.0,3360.0,3470.0,2080.52392578125,54914800,2.0
157,2022-03-11,3390.0,3540.0,3390.0,3480.0,2086.51953125,30616000,2.0
158,2022-03-14,3480.0,3520.0,3260.0,3310.0,1984.5919189453125,58766900,2.0
159,2022-03-15,3300.0,3400.0,3230.0,3300.0,1978.59619140625,39740800,2.0
160,2022-03-16,3310.0,3390.0,3310.0,3380.0,2026.5621337890625,19332100,2.0
161,2022-03-17,3380.0,3380.0,3310.0,3320.0,1990.5877685546875,12122900,2.0
162,2022-03-18,3340.0,3380.0,3190.0,3190.0,1912.6429443359375,173133100,1.0
163,2022-03-21,3230.0,3270.0,3190.0,3220.0,1930.630126953125,55014500,2.0
164,2022-03-22,3220.0,3320.0,3220.0,3300.0,1978.59619140625,32211000,2.0
165,2022-03-23,3330.0,3340.0,3290.0,3330.0,1996.58349609375,25727600,2.0
166,2022-03-24,3360.0,3390.0,3320.0,3350.0,2008.5748291015625,26027000,2.0
167,2022-03-25,3360.0,3370.0,3310.0,3320.0,1990.5877685546875,18989500,2.0
168,2022-03-28,3320.0,3440.0,3320.0,3430.0,2056.540771484375,31588100,0.0
169,2022-03-29,3450.0,3450.0,3360.0,3370.0,2020.5662841796875,33505700,2.0
170,2022-03-30,3370.0,3380.0,3260.0,3280.0,1966.604736328125,43628200,1.0
171,2022-03-31,3280.0,3340.0,3280.0,3290.0,1972.6004638671875,13814700,2.0
172,2022-04-01,3290.0,3360.0,3270.0,3330.0,1996.58349609375,20596500,2.0
173,2022-04-04,3350.0,3370.0,3330.0,3360.0,2014.570556640625,17373500,2.0
174,2022-04-05,3360.0,3480.0,3360.0,3480.0,2086.51953125,38725700,2.0
175,2022-04-06,3520.0,3530.0,3480.0,3490.0,2092.515380859375,60587800,2.0
176,2022-04-07,3510.0,3510.0,3440.0,3500.0,2098.51123046875,28540400,2.0
177,2022-04-08,3500.0,3600.0,3480.0,3600.0,2158.468505859375,40875900,2.0
178,2022-04-11,3600.0,3670.0,3550.0,3550.0,2128.48974609375,44012000,2.0
179,2022-04-12,3550.0,3570.0,3490.0,3510.0,2104.5068359375,27267200,2.0
180,2022-04-13,3570.0,3760.0,3540.0,3760.0,2254.400390625,93553600,2.0
181,2022-04-14,3760.0,3790.0,3720.0,3770.0,2260.396240234375,40945400,0.0
182,2022-04-18,3740.0,3820.0,3720.0,3760.0,2254.400390625,28935400,2.0
183,2022-04-19,3750.0,3780.0,3730.0,3750.0,2248.40478515625,23595300,2.0
184,2022-04-20,3770.0,3810.0,3660.0,3700.0,2218.426025390625,43015000,2.0
185,2022-04-21,3710.0,3830.0,3710.0,3720.0,2230.41748046875,41534000,2.0
186,2022-04-22,3710.0,3750.0,3670.0,3690.0,2212.430419921875,21773500,2.0
187,2022-04-25,3650.0,3710.0,3610.0,3700.0,2218.426025390625,24476200,2.0
188,2022-04-26,3700.0,3720.0,3610.0,3640.0,2182.45166015625,24081900,1.0
189,2022-04-27,3620.0,3700.0,3620.0,3700.0,2218.426025390625,20516600,2.0
190,2022-04-28,3710.0,3850.0,3700.0,3820.0,2290.375,47082900,0.0
191,2022-05-09,3850.0,3860.0,3690.0,3770.0,2260.396240234375,55066700,2.0
192,2022-05-10,3660.0,3710.0,3560.0,3660.0,2194.443115234375,89346300,2.0
193,2022-05-11,3680.0,3760.0,3680.0,3710.0,2224.421875,41108200,2.0
194,2022-05-12,3720.0,3770.0,3630.0,3650.0,2188.447265625,54157300,1.0
195,2022-05-13,3710.0,3830.0,3670.0,3800.0,2278.383544921875,52937900,2.0
196,2022-05-17,3850.0,4130.0,3840.0,4100.0,2458.255859375,108021000,2.0
197,2022-05-18,4100.0,4130.0,3920.0,4000.0,2398.29833984375,123533500,2.0
198,2022-05-19,3940.0,3970.0,3890.0,3950.0,2368.319580078125,47998400,2.0
199,2022-05-20,3990.0,4100.0,3980.0,4050.0,2428.277099609375,58291500,2.0
200,2022-05-23,4100.0,4160.0,4070.0,4100.0,2458.255859375,71425900,2.0
201,2022-05-24,4120.0,4440.0,3920.0,4400.0,2638.128173828125,245375200,2.0
202,2022-05-25,4500.0,4520.0,4380.0,4390.0,2632.132568359375,142694400,2.0
203,2022-05-27,4420.0,4440.0,4390.0,4420.0,2650.11962890625,59131500,2.0
204,2022-05-30,4460.0,4540.0,4420.0,4430.0,2656.115478515625,70833100,2.0
205,2022-05-31,4460.0,4540.0,4440.0,4530.0,2716.072998046875,99567500,2.0
206,2022-06-02,4550.0,4630.0,4530.0,4550.0,2728.064453125,137664800,2.0
207,2022-06-03,4580.0,4630.0,4540.0,4630.0,2776.030517578125,160576400,0.0
208,2022-06-06,4310.0,4310.0,4310.0,4310.0,3035.579345703125,5083700,2.0
209,2022-06-07,4010.0,4100.0,4010.0,4070.0,2866.544921875,341714900,2.0
210,2022-06-08,4030.0,4060.0,4000.0,4050.0,2852.458740234375,97305700,2.0
