,Date,Open,High,Low,Close,Adj Close,Volume,label
0,2021-07-26,2450.0,2470.0,2410.0,2410.0,2317.607666015625,23519000,
1,2021-07-27,2410.0,2470.0,2410.0,2430.0,2336.841064453125,10169500,
2,2021-07-28,2440.0,2460.0,2380.0,2400.0,2307.990966796875,20385100,
3,2021-07-29,2420.0,2550.0,2420.0,2540.0,2442.623779296875,36647700,
4,2021-07-30,2570.0,2700.0,2570.0,2690.0,2586.873291015625,67138900,
5,2021-08-02,2700.0,2730.0,2620.0,2650.0,2548.40673828125,32009200,2.0
6,2021-08-03,2680.0,2690.0,2640.0,2660.0,2558.023193359375,18290200,2.0
7,2021-08-04,2670.0,2690.0,2620.0,2670.0,2567.639892578125,14578300,2.0
8,2021-08-05,2680.0,2680.0,2550.0,2610.0,2509.940185546875,30263300,2.0
9,2021-08-06,2610.0,2650.0,2580.0,2590.0,2490.706787109375,13753100,2.0
10,2021-08-09,2600.0,2650.0,2520.0,2560.0,2461.857177734375,22512400,2.0
11,2021-08-10,2500.0,2600.0,2500.0,2540.0,2442.623779296875,21559000,1.0
12,2021-08-12,2570.0,2640.0,2560.0,2610.0,2509.940185546875,19451900,2.0
13,2021-08-13,2640.0,2660.0,2550.0,2570.0,2471.4736328125,12413900,2.0
14,2021-08-16,2570.0,2630.0,2500.0,2590.0,2490.706787109375,27167400,2.0
15,2021-08-18,2560.0,2680.0,2520.0,2680.0,2577.256591796875,40629100,2.0
16,2021-08-19,2650.0,2650.0,2550.0,2600.0,2500.32373046875,28576300,2.0
17,2021-08-20,2600.0,2720.0,2570.0,2700.0,2596.48974609375,34938900,2.0
18,2021-08-23,2720.0,2770.0,2720.0,2730.0,2625.33984375,23561300,0.0
19,2021-08-24,2750.0,2750.0,2610.0,2640.0,2538.790283203125,19932700,2.0
20,2021-08-25,2640.0,2690.0,2630.0,2680.0,2577.256591796875,10913100,2.0
21,2021-08-26,2680.0,2700.0,2620.0,2660.0,2558.023193359375,12159400,2.0
22,2021-08-27,2640.0,2680.0,2570.0,2650.0,2548.40673828125,13789800,2.0
23,2021-08-30,2650.0,2690.0,2650.0,2670.0,2567.639892578125,7667200,2.0
24,2021-08-31,2660.0,2700.0,2650.0,2670.0,2567.639892578125,10498000,2.0
25,2021-09-01,2680.0,2690.0,2640.0,2670.0,2567.639892578125,6824400,2.0
26,2021-09-02,2680.0,2740.0,2670.0,2680.0,2577.256591796875,12373000,0.0
27,2021-09-03,2690.0,2700.0,2650.0,2660.0,2558.023193359375,7800200,2.0
28,2021-09-06,2660.0,2680.0,2630.0,2640.0,2538.790283203125,8181800,2.0
29,2021-09-07,2640.0,2660.0,2600.0,2640.0,2538.790283203125,6058200,2.0
30,2021-09-08,2630.0,2650.0,2580.0,2610.0,2509.940185546875,13956400,1.0
31,2021-09-09,2610.0,2680.0,2550.0,2650.0,2548.40673828125,22673400,2.0
32,2021-09-10,2650.0,2730.0,2620.0,2690.0,2586.873291015625,15163300,2.0
33,2021-09-13,2680.0,2720.0,2660.0,2710.0,2606.1064453125,17860500,2.0
34,2021-09-14,2700.0,3040.0,2700.0,2950.0,2836.905517578125,116986300,2.0
35,2021-09-15,2940.0,3040.0,2920.0,3000.0,2884.98876953125,43293600,2.0
36,2021-09-16,3000.0,3000.0,2960.0,2970.0,2856.138671875,18520800,2.0
37,2021-09-17,2990.0,3030.0,2960.0,3000.0,2884.98876953125,33427400,2.0
38,2021-09-20,3000.0,3000.0,2880.0,2980.0,2865.755615234375,11036600,2.0
39,2021-09-21,2930.0,3080.0,2920.0,3020.0,2904.22216796875,34245200,0.0
40,2021-09-22,3040.0,3080.0,2980.0,2990.0,2875.3720703125,35953900,2.0
41,2021-09-23,3020.0,3030.0,2970.0,2980.0,2865.755615234375,9249000,2.0
42,2021-09-24,3000.0,3000.0,2920.0,2950.0,2836.905517578125,9800500,2.0
43,2021-09-27,2950.0,3000.0,2820.0,2890.0,2779.205810546875,40972800,1.0
44,2021-09-28,2880.0,2970.0,2850.0,2940.0,2827.2890625,22298400,2.0
45,2021-09-29,2940.0,2950.0,2880.0,2940.0,2827.2890625,10395600,2.0
46,2021-09-30,2900.0,3050.0,2850.0,3040.0,2923.455322265625,41813700,0.0
47,2021-10-01,3030.0,3140.0,2980.0,3000.0,2884.98876953125,34983200,2.0
48,2021-10-04,3000.0,3040.0,2960.0,3010.0,2894.605224609375,17253000,2.0
49,2021-10-05,2980.0,2990.0,2850.0,2920.0,2808.0556640625,31680200,2.0
50,2021-10-06,2950.0,2950.0,2870.0,2880.0,2769.589111328125,14592800,2.0
51,2021-10-07,2910.0,2920.0,2820.0,2870.0,2759.972412109375,17549500,1.0
52,2021-10-08,2870.0,3020.0,2870.0,3000.0,2884.98876953125,65443700,2.0
53,2021-10-11,3010.0,3250.0,2990.0,3200.0,3077.3212890625,75346600,2.0
54,2021-10-12,3200.0,3270.0,3130.0,3230.0,3106.17138671875,56112700,0.0
55,2021-10-13,3200.0,3210.0,3070.0,3150.0,3029.23828125,36103300,2.0
56,2021-10-14,3150.0,3200.0,3120.0,3170.0,3048.471435546875,24245000,2.0
57,2021-10-15,3170.0,3180.0,3120.0,3150.0,3029.23828125,22726200,2.0
58,2021-10-18,3140.0,3140.0,3060.0,3090.0,2971.538330078125,22277300,2.0
59,2021-10-19,3090.0,3130.0,3020.0,3080.0,2961.921630859375,19802500,2.0
60,2021-10-21,3080.0,3140.0,3040.0,3080.0,2961.921630859375,33226100,2.0
61,2021-10-22,3100.0,3140.0,3060.0,3110.0,2990.771728515625,47481700,2.0
62,2021-10-25,3110.0,3130.0,3020.0,3080.0,2961.921630859375,29079900,2.0
63,2021-10-26,3080.0,3100.0,3040.0,3080.0,2961.921630859375,24317500,2.0
64,2021-10-27,3070.0,3080.0,3020.0,3070.0,2952.30517578125,19021100,2.0
65,2021-10-28,3070.0,3070.0,2960.0,3020.0,2904.22216796875,20802100,2.0
66,2021-10-29,3020.0,3090.0,3020.0,3080.0,2961.921630859375,21820500,2.0
67,2021-11-01,3080.0,3100.0,2990.0,3000.0,2884.98876953125,28091000,2.0
68,2021-11-02,3000.0,3010.0,2920.0,2950.0,2836.905517578125,15638300,1.0
69,2021-11-03,2950.0,3010.0,2930.0,3010.0,2894.605224609375,19998700,2.0
70,2021-11-04,3030.0,3030.0,2950.0,2970.0,2856.138671875,11877000,2.0
71,2021-11-05,2950.0,3000.0,2930.0,2990.0,2875.3720703125,12762000,2.0
72,2021-11-08,3000.0,3000.0,2960.0,2990.0,2875.3720703125,8211000,2.0
73,2021-11-09,3000.0,3080.0,2990.0,3040.0,2923.455322265625,24071600,0.0
74,2021-11-10,3050.0,3050.0,3000.0,3030.0,2913.838623046875,16039700,2.0
75,2021-11-11,3020.0,3020.0,2960.0,3000.0,2884.98876953125,22255600,2.0
76,2021-11-12,3000.0,3020.0,2980.0,3000.0,2884.98876953125,10078900,2.0
77,2021-11-15,2990.0,3010.0,2940.0,2940.0,2827.2890625,10881400,2.0
78,2021-11-16,2920.0,2960.0,2920.0,2920.0,2808.0556640625,16379200,2.0
79,2021-11-17,2950.0,2950.0,2880.0,2930.0,2817.67236328125,9186000,2.0
80,2021-11-18,2930.0,2930.0,2860.0,2860.0,2750.35595703125,13955300,1.0
81,2021-11-19,2860.0,3000.0,2860.0,2980.0,2865.755615234375,26488700,2.0
82,2021-11-22,3000.0,3000.0,2940.0,2960.0,2846.522216796875,11473700,2.0
83,2021-11-23,2960.0,2970.0,2930.0,2940.0,2827.2890625,8565200,2.0
84,2021-11-24,2920.0,3000.0,2920.0,2970.0,2856.138671875,13356900,2.0
85,2021-11-25,2990.0,3070.0,2980.0,3010.0,2894.605224609375,37675300,2.0
86,2021-11-26,3010.0,3010.0,2910.0,2950.0,2836.905517578125,18250800,2.0
87,2021-11-29,2950.0,3040.0,2950.0,3000.0,2884.98876953125,54572300,2.0
88,2021-11-30,3020.0,3160.0,3010.0,3070.0,2952.30517578125,44680000,2.0
89,2021-12-01,3070.0,3120.0,3040.0,3070.0,2952.30517578125,33311700,2.0
90,2021-12-02,3080.0,3170.0,3040.0,3150.0,3029.23828125,41740000,0.0
91,2021-12-03,3150.0,3180.0,3100.0,3140.0,3019.62158203125,15129800,2.0
92,2021-12-06,3150.0,3180.0,3090.0,3120.0,3000.38818359375,16071200,2.0
93,2021-12-07,3120.0,3150.0,3060.0,3120.0,3000.38818359375,17040200,2.0
94,2021-12-08,3120.0,3120.0,3100.0,3120.0,3000.38818359375,9262900,2.0
95,2021-12-09,3120.0,3150.0,3060.0,3110.0,2990.771728515625,7168600,1.0
96,2021-12-10,3110.0,3130.0,3090.0,3120.0,3000.38818359375,18387300,2.0
97,2021-12-13,3120.0,3210.0,3120.0,3170.0,3048.471435546875,19935500,2.0
98,2021-12-14,3180.0,3200.0,3130.0,3190.0,3067.704833984375,11155800,2.0
99,2021-12-15,3200.0,3200.0,3130.0,3130.0,3010.0048828125,8638400,2.0
100,2021-12-16,3150.0,3190.0,3140.0,3170.0,3048.471435546875,8021900,2.0
